id,year,month,date,n_tokens_title,n_tokens_content,n_unique_tokens,n_non_stop_words,n_non_stop_unique_tokens,num_hrefs,num_self_hrefs,num_imgs,num_videos,average_token_length,num_keywords,data_channel,day,popularity
35407,2,10,23,12,1281,0.406940063,,,13,,5,1,4.406713505,8,technology,thursday,1
35408,2,10,23,9,0,0,0,0,0,0,0,1,0,9,other,thursday,0
35410,2,10,23,7,1015,0.454005934,0.999999998,0.655877341,10,1,3,2,4.933004926,9,technology,thursday,0
35411,2,10,23,8,0,0,0,,0,0,0,1,0,5,other,thursday,0
35414,2,10,23,9,372,0.477203646,0.999999995,,10,,,0,4.626344086,7,other,thursday,1
35415,2,10,23,15,836,0.47868453,0.999999998,0.639999999,16,5,1,0,4.759569378,10,technology,thursday,1
35416,2,10,23,8,1569,0.359846055,0.999999999,0.596733668,8,0,1,1,4.300828553,7,bussiness,thursday,1
35417,2,10,23,9,202,0.579787231,0.999999992,0.599999995,18,,13,0,4.648514851,7,other,thursday,1
35418,2,10,24,9,1178,0.402044293,0.999999999,,18,0,1,0,4.830220713,8,technology,friday,1
35419,2,10,24,11,1563,0.448094612,,0.666666666,9,8,,25,4.522072937,6,entertainment,friday,0
35420,2,10,24,10,409,0.501222493,0.999999996,,5,4,2,0,4.193154034,4,technology,friday,1
35421,2,10,24,10,852,0.423529411,,0.617777776,5,,2,0,4.306338028,8,entertainment,friday,0
35422,2,10,24,13,2182,0.316413662,0.999999999,,7,4,8,1,4.230522456,8,technology,friday,1
35423,2,10,24,10,372,0.582132563,0.999999996,0.644897957,31,2,12,0,4.663978495,9,lifestyle,friday,1
35424,2,10,24,10,684,0.529411764,0.999999998,0.649438201,22,1,1,0,4.722222222,4,entertainment,friday,1
35426,2,10,24,10,598,0.491582491,,0.638586955,26,3,13,1,4.780936455,10,world,friday,1
35427,2,10,24,9,106,0.766990284,,,4,2,2,0,4.886792453,8,bussiness,friday,1
35430,2,10,24,15,981,0.505319148,0.999999998,0.704745166,4,,1,26,4.406727829,5,entertainment,friday,1
35431,2,10,24,8,745,0.423076922,0.999999998,,21,1,19,0,5.499328859,6,world,friday,0
35432,2,10,24,15,599,0.450680271,0.999999997,0.609609608,6,4,1,1,4.918196995,6,world,friday,0
35433,2,10,24,13,349,0.585294116,0.999999995,0.714932123,8,,1,0,4.971346705,3,entertainment,friday,1
35434,2,10,24,8,261,0.596153844,0.999999994,0.721212117,8,3,4,0,4.601532567,5,other,friday,1
35435,2,10,24,10,912,0.404867256,,,9,0,1,1,4.253289474,7,bussiness,friday,1
35436,2,10,24,10,732,0.497925311,0.999999998,,28,1,1,1,4.603825137,6,bussiness,friday,1
35437,2,10,24,11,369,0.250681198,0.999999997,,4,2,62,1,6.295392954,9,other,friday,1
35438,2,10,24,9,948,0.413867822,0.999999998,0.573012938,18,5,1,1,4.517932489,7,social media,friday,1
35439,2,10,24,14,571,0.499999999,0.999999997,,15,1,1,0,4.795096322,7,world,friday,0
35440,2,10,24,11,2360,0.384851138,0.999999999,,41,,3,25,4.536864407,4,entertainment,friday,1
35442,2,10,24,10,776,0.509408601,0.999999998,0.6496945,51,1,27,0,4.618556701,8,lifestyle,friday,1
35443,2,10,24,11,595,0.481989708,0.999999997,,15,4,6,0,4.521008403,7,technology,friday,1
35444,2,10,24,14,218,0.637614676,,0.718954244,21,1,19,1,4.610091743,8,entertainment,friday,1
35445,2,10,24,11,0,0,,0,0,0,0,1,0,8,technology,friday,1
35446,2,10,24,10,461,0.519565216,,,11,,1,0,4.566160521,6,world,friday,0
35447,2,10,24,8,510,0.522682445,0.999999997,,4,2,,2,4.847058824,6,world,friday,1
35448,2,10,24,14,963,0.540254237,0.999999998,,13,2,2,6,4.652128764,7,world,friday,0
35449,2,10,24,13,699,0.474212034,0.999999997,0.647355162,1,1,1,0,4.849785408,7,world,friday,0
35450,2,10,24,11,524,0.515384614,,0.668789807,10,5,1,0,4.708015267,5,world,friday,1
35451,2,10,24,11,429,0.559440558,0.999999996,0.772532186,10,7,2,1,4.666666667,8,technology,friday,1
35452,2,10,24,8,425,0.535064934,0.999999997,,40,2,28,1,5.256470588,9,other,friday,1
35453,2,10,24,13,0,0,0,0,0,0,0,1,0,8,entertainment,friday,1
35454,2,10,24,14,952,0.458289334,,,15,1,1,0,5.759453782,3,bussiness,friday,1
35455,2,10,24,11,181,0.692737426,0.999999991,0.792792786,2,1,1,1,4.740331492,5,entertainment,friday,1
35456,2,10,24,14,0,0,,0,0,,25,2,0,8,entertainment,friday,1
35457,2,10,24,9,321,0.637499998,0.999999995,0.805970145,6,2,2,0,4.853582555,7,technology,friday,1
35458,2,10,24,12,0,0,,0,0,0,0,1,0,7,entertainment,friday,1
35460,2,10,24,12,647,0.492845786,0.999999998,,20,5,1,2,5.066460587,5,world,friday,0
35461,2,10,24,9,501,0.543749999,,0.659701491,41,1,,1,4.75249501,7,other,friday,1
35463,2,10,24,9,503,0.560975609,0.999999997,,10,0,2,0,4.964214712,9,world,friday,0
35464,2,10,24,12,107,0.77227722,,,4,2,1,6,4.495327103,7,other,friday,0
35465,2,10,24,12,2094,0.367209971,0.999999999,,16,2,5,0,4.801814709,5,bussiness,friday,1
35466,2,10,24,12,381,0.571815717,,0.697872337,15,5,1,1,4.853018373,8,world,friday,1
35467,2,10,24,10,149,0.783783778,0.99999999,,4,4,0,2,4.697986577,6,entertainment,friday,0
35468,2,10,24,8,922,0.452643171,,,23,9,1,0,4.920824295,5,bussiness,friday,1
35469,2,10,24,8,0,0,0,0,0,0,12,0,0,5,world,friday,0
35470,2,10,24,10,1154,0.46345811,0.999999999,0.622905027,14,1,4,0,5.153379549,6,world,friday,0
35471,2,10,24,12,379,0.587765956,0.999999996,,10,4,1,0,5.034300792,7,world,friday,0
35472,2,10,24,7,1180,0.373514431,,,14,0,1,0,4.650847458,7,lifestyle,friday,0
35473,2,10,24,9,356,0.435294116,,0.495867767,41,,38,1,5.648876404,7,other,friday,1
35474,2,10,24,8,0,0,0,0,0,0,0,1,0,7,other,friday,1
35475,2,10,24,12,1012,0.448136958,,0.601328903,16,2,8,1,4.716403162,9,world,friday,0
35476,2,10,24,10,333,0.532507738,0.999999995,0.64454976,11,11,1,0,4.261261261,7,,friday,1
35477,2,10,24,10,532,0.490530302,0.999999997,,10,1,1,0,5.026315789,6,world,friday,0
35478,2,10,24,10,1366,0.37352071,0.999999999,0.539052496,14,12,1,1,4.387994143,8,technology,friday,1
35479,2,10,24,12,302,0.543252593,0.999999994,,3,1,1,0,4.801324503,6,world,friday,0
35480,2,10,24,11,483,0.524210525,,,14,1,7,0,4.795031056,9,other,friday,1
35481,2,10,24,9,704,0.447826086,,,3,1,3,3,4.734375,7,world,friday,0
35482,2,10,24,8,557,0.499999999,0.999999997,,1,1,3,0,4.820466786,6,,friday,0
35483,2,10,24,11,830,0.425948592,,,3,,,0,4.815662651,8,world,friday,0
35484,2,10,24,9,661,0.542372881,0.999999998,,3,,25,1,4.656580938,6,entertainment,friday,0
35485,2,10,24,10,241,0.614107881,0.999999992,,3,1,0,1,4.265560166,5,world,friday,0
35487,2,10,24,9,477,0.421383647,0.999999996,0.554716979,18,3,13,1,4.779874214,9,other,friday,1
35488,2,10,24,12,0,0,,0,0,0,0,1,0,8,entertainment,friday,0
35489,2,10,25,11,1168,0.457538994,,,19,1,1,0,4.528253425,6,entertainment,saturday,0
35490,2,10,25,11,380,0.506631298,0.999999995,0.67307692,4,4,2,0,4.536842105,9,social media,saturday,1
35491,2,10,25,11,0,0,0,0,0,0,0,1,0,7,other,saturday,0
35492,2,10,25,11,1590,0.357733927,,,4,4,26,0,4.591823899,9,technology,saturday,1
35493,2,10,25,13,290,0.596551722,,0.761627903,3,2,5,1,4.262068966,9,other,saturday,1
35494,2,10,25,12,1215,0.366721854,,,4,2,4,1,4.773662551,10,world,saturday,1
35495,2,10,25,13,0,0,,0,0,0,0,1,0,7,other,saturday,1
35496,2,10,25,13,188,0.636363633,,0.769911498,4,1,0,1,4.207446809,8,entertainment,saturday,1
35498,2,10,25,12,281,0.650190112,,0.797752805,8,3,16,0,4.65480427,8,lifestyle,saturday,1
35501,2,10,25,12,224,0.660633481,0.999999992,,3,1,1,1,4.629464286,7,entertainment,saturday,0
35502,2,10,25,11,1457,0.438923395,0.999999999,,3,3,1,1,4.426904598,6,,saturday,1
35503,2,10,25,12,720,0.438718662,0.999999997,0.67696629,13,,1,0,4.575,6,bussiness,saturday,1
35505,2,10,25,10,962,0.472631578,,0.650602409,7,3,4,1,4.963617464,6,world,saturday,0
35506,2,10,25,14,383,0.549597854,0.999999996,,8,1,1,0,4.665796345,9,entertainment,saturday,0
35507,2,10,25,10,111,0.779816507,0.999999985,,3,2,,2,4.423423423,8,other,saturday,0
35508,2,10,25,12,954,0.447629547,0.999999998,0.598615916,25,5,,1,4.682389937,7,world,saturday,0
35509,2,10,25,13,910,0.445810055,0.999999998,0.675403224,5,1,4,0,4.405494505,7,world,saturday,0
35510,2,10,25,10,0,0,,,0,0,,2,0,10,lifestyle,saturday,1
35511,2,10,25,12,199,0.613065324,0.999999993,,3,,9,0,4.391959799,9,world,saturday,0
35512,2,10,25,12,637,0.469055374,0.999999997,0.590792837,39,5,1,0,4.770800628,6,entertainment,saturday,0
35513,2,10,25,13,1167,0.355932203,0.999999999,,11,2,15,2,4.604970009,7,world,saturday,1
35515,2,10,25,12,0,0,0,0,0,0,0,1,0,7,other,saturday,1
35516,2,10,26,9,665,0.46737481,,,12,0,1,0,4.780451128,6,world,sunday,0
35517,2,10,26,7,1032,0.448242187,,0.676731793,15,0,1,1,4.713178295,7,bussiness,sunday,1
35518,2,10,26,9,421,0.606205249,,0.825203249,4,2,2,0,4.736342043,8,entertainment,sunday,0
35519,2,10,26,9,443,0.555819476,0.999999996,,23,1,1,0,4.977426637,5,world,sunday,1
35520,2,10,26,12,0,0,0,,0,0,0,1,0,6,other,sunday,0
35521,2,10,26,12,230,0.665217388,,0.828571423,4,1,1,0,4.886956522,6,entertainment,sunday,0
35522,2,10,26,9,170,0.711538457,,0.71774193,14,1,0,13,5.194117647,6,other,sunday,0
35523,2,10,26,8,2942,0.361888112,0.999999999,0.538062283,31,11,4,23,4.384432359,4,entertainment,sunday,0
35524,2,10,26,11,307,0.614379083,,,5,3,1,0,4.38762215,5,entertainment,sunday,0
35525,2,10,26,15,575,0.467971529,0.999999997,0.620895521,15,,1,1,5.153043478,7,world,sunday,0
35526,2,10,26,13,603,0.499999999,0.999999997,,19,1,1,1,4.661691542,7,lifestyle,sunday,0
35527,2,10,26,10,467,0.502145922,0.999999996,0.671698111,8,5,2,0,4.565310493,8,technology,,0
35528,2,10,26,12,1031,0.490394337,0.999999998,0.687394957,4,4,1,27,4.400581959,5,entertainment,sunday,0
35529,2,10,26,11,258,0.607594934,0.999999994,0.659217873,44,3,20,1,4.980620155,10,other,sunday,1
35530,2,10,26,11,595,0.509369675,,,4,1,1,1,4.973109244,6,bussiness,,0
35531,2,10,26,9,239,0.578260867,0.999999993,,3,1,1,0,4.841004184,7,technology,sunday,1
35532,2,10,26,15,0,0,0,,0,0,1,4,0,6,entertainment,sunday,1
35533,2,10,26,14,1133,0.427935943,0.999999998,,15,1,1,0,4.419240953,7,entertainment,sunday,0
35534,2,10,26,10,471,0.514893616,,0.696629211,8,1,1,0,4.794055202,7,bussiness,sunday,1
35536,2,10,26,9,271,0.623134326,0.999999994,,3,2,4,1,4.535055351,9,technology,sunday,1
35537,2,10,26,8,146,0.652173908,0.999999988,,10,7,0,1,4.643835616,6,bussiness,sunday,1
35538,2,10,26,9,624,0.473856208,0.999999997,0.648351647,2,2,2,1,4.788461538,5,world,sunday,0
35539,2,10,26,10,716,0.499296764,0.999999998,0.689903844,13,,1,0,4.512569832,9,technology,sunday,1
35540,2,10,26,12,198,0.557291664,,0.663865541,4,1,0,0,4.308080808,5,world,sunday,1
35541,2,10,26,12,115,0.709090903,0.999999986,0.830985904,2,1,1,0,4.660869565,7,lifestyle,sunday,1
35542,2,10,26,11,1026,0.364798426,,0.526956521,3,3,26,1,4.312865497,5,entertainment,sunday,0
35543,2,10,26,13,1485,0.372549019,0.999999999,0.521191294,57,,26,1,4.515824916,7,entertainment,sunday,1
35544,2,10,26,12,2632,0.350897736,0.999999999,0.53030303,27,7,27,7,4.421732523,7,entertainment,sunday,0
35545,2,10,26,9,572,0.478798586,,,14,7,4,2,4.199300699,9,entertainment,sunday,0
35546,2,10,26,11,749,0.517426273,0.999999998,,2,1,2,0,4.571428571,6,entertainment,sunday,0
35547,2,10,26,13,392,0.559278349,,,3,1,2,1,4.484693878,6,bussiness,sunday,0
35548,2,10,26,14,658,0.51155624,0.999999997,0.685333332,13,1,,1,4.313069909,7,entertainment,sunday,0
35549,2,10,26,12,428,0.476885644,,,8,5,3,0,4.672897196,4,bussiness,sunday,0
35550,2,10,27,7,313,0.528428092,,,6,6,2,0,4.741214058,4,bussiness,monday,0
35551,2,10,27,12,257,0.609374998,,,3,1,4,1,4.680933852,10,other,monday,1
35552,2,10,27,13,590,0.498293515,0.999999997,0.678362571,6,3,,0,4.862711864,8,bussiness,monday,1
35553,2,10,27,10,967,0.344502617,0.999999998,0.491803278,16,7,9,1,4.221302999,9,social media,monday,1
35554,2,10,27,9,310,0.591362124,,0.671641788,13,2,2,0,5.016129032,6,bussiness,monday,1
35555,2,10,27,9,0,0,0,0,0,0,,1,0,8,other,monday,1
35556,2,10,27,10,403,0.541353382,0.999999996,0.752212386,5,4,3,1,4.622828784,10,technology,monday,1
35557,2,10,27,11,345,0.419825072,0.999999996,0.426877469,4,1,22,0,5.901449275,5,other,monday,1
35559,2,10,27,9,246,0.576923074,,0.720279715,5,3,1,0,4.459349594,5,entertainment,monday,0
35560,2,10,27,9,785,0.469755469,,0.680180179,4,3,1,1,4.447133758,6,technology,monday,0
35561,2,10,27,11,188,0.606557374,,,2,1,2,1,4.436170213,6,entertainment,monday,0
35562,2,10,27,9,590,0.50173611,0.999999997,,17,6,,1,5,5,world,monday,0
35563,2,10,27,12,383,0.549597854,,0.650205759,4,3,1,0,4.835509138,8,bussiness,monday,0
35564,2,10,27,7,606,0.490693739,0.999999997,,9,,2,3,4.772277228,5,world,monday,1
35565,2,10,27,14,134,0.738461533,0.999999986,,3,2,1,6,4.656716418,6,,monday,0
35566,2,10,27,11,604,0.459322033,0.999999997,,7,2,1,0,4.928807947,6,bussiness,monday,1
35567,2,10,27,12,234,0.611353709,0.999999993,,2,1,,0,4.918803419,7,world,monday,0
35568,2,10,27,11,513,0.501018329,0.999999996,0.678445227,8,4,1,0,4.838206628,7,world,monday,0
35569,2,10,27,7,451,0.541760721,,0.704626332,13,9,1,0,5.070953437,9,world,monday,0
35571,2,10,27,9,0,0,,0,0,0,0,1,0,6,other,monday,1
35572,2,10,27,7,259,0.622568091,,0.718749996,5,2,1,1,4.702702703,5,technology,monday,0
35573,2,10,27,10,425,0.527058822,,0.705426354,1,1,0,1,5.308235294,8,world,monday,0
35574,2,10,27,10,783,0.449350649,0.999999998,,3,1,14,1,4.498084291,8,other,monday,1
35575,2,10,27,9,533,0.52015355,0.999999997,,12,4,,1,4.915572233,6,world,monday,0
35577,2,10,27,11,0,0,0,,0,0,0,1,0,8,entertainment,monday,1
35579,2,10,27,11,158,0.662337658,0.999999989,0.82022471,7,2,1,1,4.734177215,4,bussiness,monday,0
35580,2,10,27,9,115,0.767857136,0.999999985,0.89705881,5,,0,2,4.460869565,9,other,monday,0
35581,2,10,27,14,538,0.484790874,0.999999997,,3,2,1,1,4.507434944,5,technology,monday,1
35582,2,10,27,10,1678,0.371633752,0.999999999,,1,1,0,11,4.382002384,7,entertainment,monday,0
35583,2,10,27,15,131,0.615999995,0.999999985,0.82089551,3,,1,2,4.229007634,6,world,monday,1
35584,2,10,27,13,0,0,0,,0,,0,1,0,8,other,monday,0
35585,2,10,27,10,215,0.532710278,0.999999993,0.560810807,6,1,,0,4.348837209,6,other,monday,1
35587,2,10,27,11,337,0.562310029,0.999999995,0.679999997,4,4,,1,4.661721068,5,world,monday,0
35588,2,10,27,13,532,0.518164435,,,3,3,2,1,4.543233083,7,world,monday,0
35589,2,10,27,9,1131,0.393177738,,0.584415583,17,2,1,1,4.763041556,5,world,monday,0
35591,2,10,27,11,0,0,,0,0,0,0,1,0,8,entertainment,monday,0
35592,2,10,27,12,450,0.458033572,0.999999996,0.589147285,9,5,2,0,4.56,4,bussiness,monday,1
35593,2,10,27,8,422,0.542787285,0.999999996,0.709016391,14,10,1,0,4.644549763,4,bussiness,monday,0
35594,2,10,27,10,262,0.51020408,,0.612244894,4,3,6,1,4.599236641,4,bussiness,monday,0
35595,2,10,27,9,365,0.571030639,0.999999996,,8,,1,0,4.868493151,4,world,monday,0
35596,2,10,27,11,419,0.588089329,0.999999996,0.701107008,18,1,5,0,4.933174224,6,entertainment,monday,1
35597,2,10,27,16,1211,0.379052369,,0.537921348,3,0,4,0,4.71758877,10,world,monday,1
35598,2,10,27,9,1021,0.421782178,,0.601027396,11,,,0,4.61410382,8,technology,monday,0
35599,2,10,27,13,790,0.459183673,0.999999997,0.721938774,8,0,1,1,4.444303797,6,bussiness,monday,1
35600,2,10,27,9,509,0.516194331,0.999999997,0.696551722,9,,2,0,4.722986248,8,world,monday,0
35601,2,10,27,12,243,0.543209874,,0.620481924,7,,2,0,5.008230453,10,technology,monday,1
35602,2,10,27,8,385,0.602094239,,0.790178568,2,2,2,0,4.737662338,5,technology,monday,1
35604,2,10,27,11,688,0.513353115,0.999999998,0.692857141,11,1,6,3,4.44622093,4,entertainment,monday,0
35605,2,10,27,10,748,0.463186077,0.999999998,0.691931539,4,1,1,0,4.449197861,7,world,monday,0
35606,2,10,27,15,0,0,,,0,0,0,1,0,6,other,monday,1
35607,2,10,27,11,0,0,,0,0,0,15,0,0,5,world,monday,1
35608,2,10,27,9,131,0.6557377,,,10,9,7,1,5.175572519,10,other,monday,1
35609,2,10,27,15,660,0.473444612,0.999999998,0.624999998,4,,1,0,5.153030303,7,bussiness,monday,0
35610,2,10,27,9,478,0.518438177,0.999999996,,10,4,3,1,4.320083682,10,technology,monday,1
35611,2,10,27,12,155,0.708333328,,,7,5,0,1,4.283870968,10,technology,monday,0
35612,2,10,27,10,1977,0.351583467,0.999999999,0.471114727,8,4,36,0,4.681335357,8,technology,monday,1
35613,2,10,27,11,731,0.472067038,0.999999997,,8,0,,1,4.68125855,6,world,monday,0
35614,2,10,27,15,442,0.534117646,0.999999996,0.666666664,14,2,1,0,4.751131222,6,entertainment,monday,0
35615,2,10,27,10,360,0.607843136,0.999999995,0.76415094,8,8,1,0,4.755555556,5,technology,monday,0
35616,2,10,27,10,461,0.532894736,0.999999996,0.704797045,3,2,1,1,4.440347072,6,bussiness,monday,0
35617,2,10,27,10,0,0,0,,0,0,,1,0,7,world,monday,0
35618,2,10,27,12,1059,0.444662096,0.999999998,0.591614906,7,4,6,0,4.636449481,6,entertainment,monday,1
35619,2,10,27,13,795,0.51210191,,0.689024389,4,,2,0,4.529559748,7,entertainment,monday,1
35620,2,10,27,12,0,0,,0,0,0,0,1,0,7,other,monday,1
35621,2,10,27,9,1306,0.4736,0.999999999,0.642131979,29,7,1,25,4.538284839,5,entertainment,monday,0
35622,2,10,27,13,523,0.504892367,0.999999997,,14,,1,2,4.956022945,5,world,monday,0
35623,2,10,27,7,990,0.375381485,,0.584158415,9,2,1,1,4.105050505,6,bussiness,monday,1
35625,2,10,27,13,651,0.547987615,0.999999997,,8,3,3,0,4.668202765,8,world,monday,0
35626,2,10,27,12,359,0.536723162,0.999999995,0.708737861,3,3,1,0,4.540389972,5,entertainment,monday,0
35627,2,10,27,10,307,0.521311474,0.999999993,,2,1,1,0,4.140065147,7,world,monday,1
35628,2,10,27,9,0,0,,0,0,,5,0,0,9,world,monday,0
35630,2,10,27,15,318,0.571895423,,0.66829268,12,3,1,0,4.691823899,5,other,monday,0
35631,2,10,27,11,871,0.438150289,,0.689497715,5,2,,2,4.156142365,9,other,monday,0
35632,2,10,27,16,540,0.539325842,,0.761744964,6,3,2,0,4.605555556,6,bussiness,monday,0
35633,2,10,27,11,192,0.663043475,0.999999992,0.725190834,6,1,1,0,4.828125,4,other,monday,0
35634,2,10,27,10,573,0.520353981,0.999999997,0.687499998,5,4,3,0,5.155322862,6,world,monday,0
35635,2,10,27,9,206,0.656716415,,,3,2,1,0,4.514563107,5,entertainment,monday,0
35636,2,10,27,11,196,0.66494845,0.999999991,0.862068958,5,3,1,0,4.806122449,6,world,monday,0
35637,2,10,27,8,418,0.485221674,0.999999996,,29,6,18,0,5.110047847,7,other,monday,1
35638,2,10,28,12,240,0.565400841,0.999999994,,9,2,7,2,4.7125,7,other,tuesday,1
35639,2,10,28,11,527,0.519157087,0.999999997,0.724590162,11,3,3,1,4.764705882,8,world,tuesday,0
35640,2,10,28,11,0,0,0,0,0,,0,1,0,4,world,tuesday,0
35642,2,10,28,8,624,0.507223113,,0.753164555,1,1,1,0,4.306089744,5,entertainment,tuesday,0
35643,2,10,28,12,617,0.417085426,0.999999998,0.496350364,3,3,15,1,4.883306321,6,other,tuesday,0
35644,2,10,28,14,273,0.601476013,0.999999994,,5,4,6,0,4.435897436,5,bussiness,tuesday,1
35645,2,10,28,14,1046,0.364522417,0.999999998,0.520338982,10,5,27,0,4.245697897,7,entertainment,tuesday,0
35646,2,10,28,11,916,0.486725663,0.999999998,0.700757574,1,1,3,2,4.662663755,6,entertainment,tuesday,1
35647,2,10,28,13,556,0.492727272,,0.65705128,6,6,1,0,4.307553957,4,technology,tuesday,1
35648,2,10,28,11,367,0.553133513,0.999999995,0.698198195,4,1,3,0,5.035422343,6,lifestyle,tuesday,0
35649,2,10,28,12,179,0.716763002,,,6,,2,0,4.810055866,7,bussiness,tuesday,0
35650,2,10,28,8,216,0.682464452,,0.772727268,6,2,1,0,5.319444444,4,world,tuesday,0
35651,2,10,28,10,312,0.640677964,0.999999994,0.821839076,9,4,,15,4.5,5,social media,tuesday,1
35652,2,10,28,9,332,0.615624998,0.999999995,,3,1,1,0,4.951807229,7,world,tuesday,0
35653,2,10,28,13,354,0.499999998,0.999999996,,7,2,28,0,4.443502825,10,entertainment,tuesday,1
35654,2,10,28,12,946,0.411111111,0.999999998,0.549469964,6,6,10,0,4.295983087,8,technology,tuesday,0
35655,2,10,28,13,453,0.498823528,0.999999996,0.648148146,7,6,2,2,4.298013245,7,technology,tuesday,0
35656,2,10,28,10,193,0.613756611,0.999999992,0.749999994,5,2,2,0,4.984455959,6,world,tuesday,0
35657,2,10,28,12,740,0.405184174,0.999999998,0.531818181,1,,,0,4.233783784,6,entertainment,tuesday,0
35658,2,10,28,12,323,0.57366771,0.999999994,0.729281764,4,1,0,1,4.625386997,8,other,tuesday,1
35659,2,10,28,13,433,0.563084111,,,3,2,9,1,4.542725173,5,entertainment,tuesday,1
35661,2,10,28,13,1777,0.449707602,0.999999999,,36,28,12,0,4.453010692,4,entertainment,tuesday,0
35662,2,10,28,10,540,0.500938085,0.999999997,0.674193546,3,3,2,1,4.690740741,6,entertainment,tuesday,1
35663,2,10,28,11,739,0.439944133,,0.591016547,11,6,,1,4.864682003,7,world,tuesday,0
35664,2,10,28,9,199,0.663265303,,0.811965805,5,2,1,0,4.623115578,5,entertainment,tuesday,0
35665,2,10,28,11,568,0.473309608,0.999999997,,6,1,1,0,4.871478873,5,world,tuesday,0
35666,2,10,28,13,373,0.513888887,,,4,2,7,0,4.801608579,4,entertainment,tuesday,1
35667,2,10,28,11,841,0.462759462,0.999999998,,9,0,2,0,4.92508918,6,world,tuesday,1
35668,2,10,28,12,906,0.442967884,0.999999998,,4,,3,1,4.080573951,10,other,tuesday,0
35670,2,10,28,12,630,0.537964458,0.999999997,,12,3,1,1,5.174603175,5,world,tuesday,0
35672,2,10,28,13,203,0.664999997,,,3,3,0,1,4.408866995,6,entertainment,tuesday,1
35673,2,10,28,9,1054,0.362941738,0.999999998,,6,5,26,1,4.268500949,7,other,tuesday,0
35674,2,10,28,13,0,0,0,0,0,,0,1,0,6,world,tuesday,1
35675,2,10,28,13,436,0.573426572,,0.727969346,3,,,1,4.889908257,7,world,tuesday,0
35676,2,10,28,11,344,0.527859236,,0.683417082,6,3,2,1,4.627906977,7,technology,tuesday,0
35677,2,10,28,9,643,0.491228069,,,22,,17,0,4.395023328,10,world,tuesday,1
35678,2,10,28,13,2037,0.371072319,0.999999999,,13,0,20,0,4.747177221,8,world,tuesday,1
35679,2,10,28,10,1098,0.434065934,0.999999998,0.633387888,10,7,1,0,4.464480874,6,technology,tuesday,0
35680,2,10,28,11,529,0.548076922,0.999999997,,10,6,1,0,4.810964083,3,bussiness,tuesday,1
35681,2,10,28,9,78,0.799999989,0.999999981,0.886792436,4,4,0,3,4.858974359,8,other,tuesday,1
35682,2,10,28,10,0,0,0,0,0,0,0,1,0,9,other,tuesday,0
35683,2,10,28,13,401,0.555276381,,,2,1,,2,4.917705736,7,world,tuesday,1
35684,2,10,28,12,565,0.525547444,0.999999997,,11,3,1,0,4.203539823,5,entertainment,tuesday,0
